Money	BindMoney	Genre	Detail	Particular	Level	RandRate	LuckyRate	Name
	900					250000		
		1	1	1	10	1600		10cấp gay go 
		1	1	2	10	1600		10cấp kiếm 
		1	1	3	10	1600		10cấp đao 
		1	1	4	10	1600		10cấp côn 
		1	1	5	10	1600		10cấp thương 
		1	1	6	10	1600		10cấp chuy 
		1	2	2	10	800		10cấp phi đao 
		1	2	3	10	800		10cấp tên nỏ 
		1	3	2	10	5000		10cấp nam giáp y 
		1	3	3	10	5000		10cấp nam áo da 
		1	3	4	10	5000		10cấp nam bố y 
		1	3	6	10	2500		10cấp nữ giáp y 
		1	3	7	10	2500		10cấp nữ áo da 
		1	3	8	10	2500		10cấp nữ bố y 
		1	4	1	10	15000		10cấp nhẫn 
		1	5	1	10	15000		10cấp hạng liên 
		1	7	1	10	15000		10cấp nam giày 
		1	7	2	10	7500		10cấp nữ giày 
		1	9	2	10	5000		10cấp nam giáp mạo 
		1	9	3	10	5000		10cấp nam da mạo 
		1	9	4	10	5000		10cấp nam bố mạo 
		1	9	6	10	2500		10cấp nữ giáp mạo 
		1	9	7	10	2500		10cấp nữ da mạo 
		1	9	8	10	2500		10cấp nữ bố mạo 
		1	10	1	10	15000		10cấp bao cổ tay 
		1	10	2	10	7500		10cấp thủ trạc 
		1	11	1	10	10000		10cấp ngọc bội 
		1	11	2	10	5000		10cấp hương nang 
		1	1	1	9	2000		9cấp gay go 
		1	1	2	9	2000		9cấp kiếm 
		1	1	3	9	2000		9cấp đao 
		1	1	4	9	2000		9cấp côn 
		1	1	5	9	2000		9cấp thương 
		1	1	6	9	2000		9cấp chuy 
		1	2	2	9	1000		9cấp phi đao 
		1	2	3	9	1000		9cấp tên nỏ 
		1	3	2	9	6000		9cấp nam giáp y 
		1	3	3	9	6000		9cấp nam áo da 
		1	3	4	9	6000		9cấp nam bố y 
		1	3	6	9	3000		9cấp nữ giáp y 
		1	3	7	9	3000		9cấp nữ áo da 
		1	3	8	9	3000		9cấp nữ bố y 
		1	5	1	9	18000		9cấp hạng liên 
		1	4	1	9	18000		9cấp nhẫn 
		1	7	1	9	18000		9cấp nam giày 
		1	7	2	9	9000		9cấp nữ giày 
		1	9	2	9	6000		9cấp nam giáp mạo 
		1	9	3	9	6000		9cấp nam da mạo 
		1	9	4	9	6000		9cấp nam bố mạo 
		1	9	6	9	3000		9cấp nữ giáp mạo 
		1	9	7	9	3000		9cấp nữ da mạo 
		1	9	8	9	3000		9cấp nữ bố mạo 
		1	10	1	9	18000		9cấp bao cổ tay 
		1	10	2	9	9000		9cấp thủ trạc 
		1	11	1	9	12000		9cấp ngọc bội 
		1	11	2	9	6000		9cấp hương nang 
		18	1	80	1	40000		phúc túi 
